order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
646,255,14,2,1335.52,0.0,2671.04
647,255,13,1,1356.94,0.0,1356.94
648,256,43,2,1480.37,0.0,2960.74
649,256,7,1,11903.44,0.0,11903.44
650,257,8,1,7478.19,0.1,6730.37
651,257,4,2,4078.93,0.0,8157.86
652,258,6,1,8439.67,0.0,8439.67
653,258,38,3,21688.29,0.0,65064.87
654,259,3,3,4598.39,0.05,13105.41
655,260,51,1,29838.95,0.05,28347.0
656,260,47,2,32443.0,0.2,51908.8
657,261,25,3,1719.78,0.0,5159.34
658,261,18,1,316.88,0.1,285.19
659,261,38,1,21688.29,0.2,17350.63
660,262,38,3,21688.29,0.05,61811.63
661,262,40,1,16569.14,0.0,16569.14
662,262,10,1,5058.33,0.0,5058.33
663,263,9,2,4533.34,0.0,9066.68
664,264,47,3,32443.0,0.1,87596.1
665,264,19,1,301.26,0.0,301.26
666,264,30,3,448.49,0.0,1345.47
667,264,45,1,50632.32,0.0,50632.32
668,265,2,2,3911.93,0.0,7823.86
669,265,12,2,5553.73,0.0,11107.46
670,265,14,3,1335.52,0.2,3205.25
671,265,9,1,4533.34,0.05,4306.67
672,266,28,2,2077.38,0.05,3947.02
673,266,26,3,1412.65,0.0,4237.95
674,266,23,3,381.96,0.05,1088.59
675,267,25,3,1719.78,0.0,5159.34
676,268,52,3,35725.17,0.2,85740.41
677,268,5,2,7323.99,0.0,14647.98
678,269,14,1,1335.52,0.0,1335.52
679,270,13,3,1356.94,0.0,4070.82
680,270,34,3,3937.59,0.0,11812.77
681,271,19,2,301.26,0.0,602.52
682,271,52,3,35725.17,0.05,101816.73
683,271,18,3,316.88,0.0,950.64
684,272,23,1,381.96,0.0,381.96
685,273,22,3,256.1,0.0,768.3
686,273,18,2,316.88,0.05,602.07
687,274,22,1,256.1,0.0,256.1
688,274,16,1,1147.33,0.0,1147.33
689,275,3,2,4598.39,0.2,7357.42
690,275,37,2,20338.2,0.2,32541.12
691,275,5,3,7323.99,0.0,21971.97
692,276,17,3,425.94,0.05,1213.93
693,276,29,3,438.5,0.0,1315.5
694,277,45,3,50632.32,0.05,144302.11
695,277,52,3,35725.17,0.0,107175.51
696,278,17,1,425.94,0.05,404.64
697,278,13,3,1356.94,0.05,3867.28
698,278,21,1,395.89,0.2,316.71
699,279,52,1,35725.17,0.0,35725.17
700,280,38,2,21688.29,0.05,41207.75
701,280,26,1,1412.65,0.0,1412.65
702,281,28,2,2077.38,0.1,3739.28
703,281,46,2,44103.32,0.05,83796.31
704,281,49,3,24383.87,0.05,69494.03
705,282,41,3,1458.5,0.1,3937.95
706,282,1,2,4311.34,0.0,8622.68
707,283,13,2,1356.94,0.05,2578.19
708,283,48,1,48857.09,0.0,48857.09
709,284,33,2,3763.53,0.1,6774.35
710,285,31,2,440.79,0.0,881.58
711,285,40,1,16569.14,0.0,16569.14
712,286,11,3,4853.64,0.0,14560.92
713,286,45,1,50632.32,0.2,40505.86
714,287,44,2,1675.89,0.0,3351.78
715,288,38,3,21688.29,0.0,65064.87
716,288,11,1,4853.64,0.05,4610.96
717,289,34,2,3937.59,0.0,7875.18
718,289,43,2,1480.37,0.05,2812.7
719,289,17,1,425.94,0.0,425.94
720,289,34,3,3937.59,0.1,10631.49
721,290,44,3,1675.89,0.0,5027.67
722,290,31,1,440.79,0.0,440.79
723,291,34,2,3937.59,0.0,7875.18
724,291,40,1,16569.14,0.0,16569.14
725,291,41,1,1458.5,0.1,1312.65
726,292,34,3,3937.59,0.0,11812.77
727,293,17,2,425.94,0.0,851.88
728,293,21,3,395.89,0.1,1068.9
729,293,38,2,21688.29,0.2,34701.26
730,293,28,2,2077.38,0.0,4154.76
731,294,47,2,32443.0,0.1,58397.4
732,295,51,2,29838.95,0.0,59677.9
733,296,30,1,448.49,0.2,358.79
734,296,38,3,21688.29,0.0,65064.87
735,297,4,3,4078.93,0.1,11013.11
736,297,47,1,32443.0,0.0,32443.0
737,297,21,1,395.89,0.1,356.3
738,297,2,2,3911.93,0.2,6259.09
739,298,7,3,11903.44,0.05,33924.8
740,298,23,3,381.96,0.0,1145.88
741,298,3,1,4598.39,0.05,4368.47
742,299,8,1,7478.19,0.1,6730.37
743,299,30,1,448.49,0.0,448.49
744,300,43,1,1480.37,0.0,1480.37
745,300,32,1,403.22,0.1,362.9
746,300,43,2,1480.37,0.1,2664.67
747,301,18,1,316.88,0.0,316.88
748,302,41,2,1458.5,0.05,2771.15
749,302,37,3,20338.2,0.0,61014.6
750,303,4,1,4078.93,0.05,3874.98
751,303,34,3,3937.59,0.1,10631.49
752,304,43,2,1480.37,0.05,2812.7
753,305,12,1,5553.73,0.0,5553.73
754,305,7,3,11903.44,0.1,32139.29
755,305,45,2,50632.32,0.05,96201.41
756,306,4,3,4078.93,0.0,12236.79
757,306,52,3,35725.17,0.0,107175.51
758,306,9,3,4533.34,0.05,12920.02
759,307,38,1,21688.29,0.0,21688.29
760,308,10,1,5058.33,0.05,4805.41
761,308,37,2,20338.2,0.2,32541.12
762,309,16,3,1147.33,0.05,3269.89
763,309,20,2,337.55,0.1,607.59
764,310,4,1,4078.93,0.0,4078.93
765,311,33,3,3763.53,0.0,11290.59
766,312,11,1,4853.64,0.0,4853.64
767,313,16,3,1147.33,0.0,3441.99
768,313,38,1,21688.29,0.0,21688.29
769,313,25,3,1719.78,0.0,5159.34
770,313,18,1,316.88,0.0,316.88
771,314,29,2,438.5,0.05,833.15
772,314,6,2,8439.67,0.1,15191.41
773,314,28,3,2077.38,0.05,5920.53
774,314,27,2,1246.0,0.1,2242.8
775,315,44,1,1675.89,0.0,1675.89
776,315,22,3,256.1,0.05,729.88
777,316,12,1,5553.73,0.0,5553.73
778,316,27,2,1246.0,0.0,2492.0
779,317,37,1,20338.2,0.0,20338.2
780,317,26,1,1412.65,0.0,1412.65
781,317,35,1,3039.94,0.0,3039.94
782,317,43,3,1480.37,0.0,4441.11
783,318,52,3,35725.17,0.0,107175.51
784,318,38,1,21688.29,0.0,21688.29
785,318,48,1,48857.09,0.1,43971.38
786,318,9,3,4533.34,0.1,12240.02
787,319,19,2,301.26,0.0,602.52
788,320,29,1,438.5,0.0,438.5
789,320,22,3,256.1,0.0,768.3
790,320,19,1,301.26,0.1,271.13
791,321,52,3,35725.17,0.0,107175.51
792,321,35,2,3039.94,0.0,6079.88
793,321,45,3,50632.32,0.0,151896.96
794,321,26,1,1412.65,0.0,1412.65
795,322,50,3,32122.03,0.0,96366.09
796,322,32,3,403.22,0.0,1209.66
797,323,4,1,4078.93,0.0,4078.93
798,324,3,3,4598.39,0.1,12415.65
799,324,6,3,8439.67,0.05,24053.06
800,324,15,2,1717.5,0.0,3435.0
801,325,20,3,337.55,0.0,1012.65
802,326,49,2,24383.87,0.0,48767.74
803,326,47,1,32443.0,0.0,32443.0
804,326,48,3,48857.09,0.1,131914.14
805,326,36,2,2924.06,0.0,5848.12
806,327,40,2,16569.14,0.05,31481.37
807,327,52,3,35725.17,0.0,107175.51
808,327,3,1,4598.39,0.05,4368.47
809,327,20,1,337.55,0.1,303.8
810,328,43,1,1480.37,0.0,1480.37
811,328,30,2,448.49,0.0,896.98
812,329,7,1,11903.44,0.2,9522.75
813,329,48,1,48857.09,0.0,48857.09
814,330,48,3,48857.09,0.05,139242.71
815,330,22,2,256.1,0.0,512.2
816,330,36,2,2924.06,0.05,5555.71
817,331,19,3,301.26,0.0,903.78
818,331,8,1,7478.19,0.1,6730.37
819,331,20,3,337.55,0.0,1012.65
820,332,4,3,4078.93,0.0,12236.79
821,332,34,2,3937.59,0.0,7875.18
822,333,3,1,4598.39,0.0,4598.39
823,333,44,2,1675.89,0.1,3016.6
824,334,52,3,35725.17,0.0,107175.51
825,334,15,2,1717.5,0.0,3435.0
826,334,45,1,50632.32,0.0,50632.32
827,335,6,2,8439.67,0.05,16035.37
828,335,51,2,29838.95,0.05,56694.0
829,336,28,3,2077.38,0.05,5920.53
830,336,11,1,4853.64,0.1,4368.28
831,336,28,2,2077.38,0.0,4154.76
832,337,4,2,4078.93,0.1,7342.07
833,337,29,2,438.5,0.0,877.0
834,337,39,2,22252.18,0.0,44504.36
835,337,4,3,4078.93,0.05,11624.95
836,338,42,3,1783.38,0.05,5082.63
837,339,35,3,3039.94,0.1,8207.84
838,339,2,1,3911.93,0.2,3129.54
839,340,47,3,32443.0,0.1,87596.1
840,340,21,2,395.89,0.0,791.78
841,340,38,2,21688.29,0.0,43376.58
842,341,3,3,4598.39,0.05,13105.41
843,341,7,2,11903.44,0.0,23806.88
844,341,38,2,21688.29,0.0,43376.58
845,342,34,1,3937.59,0.1,3543.83
846,342,45,1,50632.32,0.1,45569.09
847,342,51,1,29838.95,0.0,29838.95
848,342,15,1,1717.5,0.1,1545.75
849,343,18,2,316.88,0.0,633.76
850,343,31,1,440.79,0.2,352.63
851,343,47,1,32443.0,0.0,32443.0
852,343,44,1,1675.89,0.1,1508.3
853,344,36,2,2924.06,0.05,5555.71
854,344,1,2,4311.34,0.05,8191.55
855,344,18,3,316.88,0.1,855.58
856,344,25,3,1719.78,0.1,4643.41
857,345,31,3,440.79,0.2,1057.9
858,345,7,3,11903.44,0.1,32139.29
859,345,25,2,1719.78,0.2,2751.65
860,346,22,1,256.1,0.0,256.1
861,347,14,1,1335.52,0.0,1335.52
862,348,45,3,50632.32,0.1,136707.26
863,348,4,3,4078.93,0.2,9789.43
864,348,34,1,3937.59,0.05,3740.71
865,349,50,1,32122.03,0.1,28909.83
866,349,35,1,3039.94,0.0,3039.94
867,349,39,1,22252.18,0.2,17801.74
868,349,33,1,3763.53,0.2,3010.82
869,350,29,1,438.5,0.0,438.5
870,350,6,2,8439.67,0.0,16879.34
871,350,35,3,3039.94,0.0,9119.82
872,350,3,2,4598.39,0.0,9196.78
873,351,34,2,3937.59,0.0,7875.18
874,351,42,3,1783.38,0.0,5350.14
875,352,14,2,1335.52,0.0,2671.04
876,353,43,3,1480.37,0.2,3552.89
877,353,18,2,316.88,0.05,602.07
878,354,30,2,448.49,0.1,807.28
879,354,33,1,3763.53,0.05,3575.35
880,354,4,2,4078.93,0.0,8157.86
881,355,34,3,3937.59,0.2,9450.22
882,355,33,2,3763.53,0.0,7527.06
883,356,20,1,337.55,0.0,337.55
884,357,1,1,4311.34,0.05,4095.77
885,358,18,3,316.88,0.0,950.64
886,359,38,2,21688.29,0.2,34701.26
887,359,33,2,3763.53,0.0,7527.06
888,359,39,2,22252.18,0.0,44504.36
889,360,28,2,2077.38,0.05,3947.02
890,360,39,3,22252.18,0.05,63418.71
891,360,21,1,395.89,0.0,395.89
892,360,41,1,1458.5,0.0,1458.5
893,361,27,2,1246.0,0.0,2492.0
894,361,12,1,5553.73,0.0,5553.73
895,362,33,1,3763.53,0.0,3763.53
896,362,26,2,1412.65,0.0,2825.3
897,362,42,2,1783.38,0.0,3566.76
898,362,17,3,425.94,0.0,1277.82
899,363,4,1,4078.93,0.05,3874.98
900,363,24,3,291.78,0.2,700.27
901,363,39,3,22252.18,0.05,63418.71
902,364,17,2,425.94,0.0,851.88
903,365,28,3,2077.38,0.0,6232.14
904,365,36,3,2924.06,0.05,8333.57
905,366,3,3,4598.39,0.0,13795.17
906,366,9,3,4533.34,0.05,12920.02
907,367,10,1,5058.33,0.0,5058.33
908,367,38,1,21688.29,0.1,19519.46
909,368,16,3,1147.33,0.0,3441.99
910,368,23,3,381.96,0.0,1145.88
911,368,23,3,381.96,0.1,1031.29
912,369,51,3,29838.95,0.0,89516.85
913,369,45,2,50632.32,0.0,101264.64
914,370,5,2,7323.99,0.0,14647.98
915,370,6,2,8439.67,0.0,16879.34
916,370,9,2,4533.34,0.0,9066.68
917,371,18,2,316.88,0.0,633.76
918,371,28,3,2077.38,0.0,6232.14
919,371,15,1,1717.5,0.0,1717.5
920,371,17,1,425.94,0.0,425.94
921,372,9,3,4533.34,0.05,12920.02
922,372,5,3,7323.99,0.05,20873.37
923,373,23,2,381.96,0.2,611.14
924,373,12,2,5553.73,0.0,11107.46
925,374,41,3,1458.5,0.0,4375.5
926,374,20,2,337.55,0.05,641.34
927,375,49,2,24383.87,0.0,48767.74
928,375,6,2,8439.67,0.0,16879.34
929,375,37,2,20338.2,0.0,40676.4
930,376,41,1,1458.5,0.1,1312.65
931,376,21,2,395.89,0.05,752.19
932,376,27,3,1246.0,0.05,3551.1
933,376,42,1,1783.38,0.05,1694.21
934,377,37,1,20338.2,0.0,20338.2
935,377,52,1,35725.17,0.05,33938.91
936,377,18,3,316.88,0.2,760.51
937,378,5,1,7323.99,0.0,7323.99
938,379,29,3,438.5,0.05,1249.72
939,379,8,2,7478.19,0.05,14208.56
940,379,17,1,425.94,0.0,425.94
941,379,30,1,448.49,0.0,448.49
942,380,21,2,395.89,0.0,791.78
943,381,1,1,4311.34,0.2,3449.07
944,381,34,3,3937.59,0.0,11812.77
945,381,19,1,301.26,0.0,301.26
946,382,11,1,4853.64,0.05,4610.96
947,383,2,3,3911.93,0.1,10562.21
948,384,44,1,1675.89,0.0,1675.89
949,385,51,3,29838.95,0.0,89516.85
950,385,29,2,438.5,0.1,789.3
951,385,29,1,438.5,0.0,438.5
952,386,37,1,20338.2,0.0,20338.2
953,386,36,2,2924.06,0.05,5555.71
954,386,26,2,1412.65,0.0,2825.3
955,386,8,2,7478.19,0.1,13460.74
956,387,18,1,316.88,0.0,316.88
957,388,17,3,425.94,0.0,1277.82
958,388,39,3,22252.18,0.1,60080.89
959,389,8,2,7478.19,0.05,14208.56
960,389,11,1,4853.64,0.2,3882.91
961,390,5,2,7323.99,0.0,14647.98
962,390,11,3,4853.64,0.1,13104.83
963,391,49,2,24383.87,0.1,43890.97
964,391,1,2,4311.34,0.1,7760.41
965,392,15,2,1717.5,0.2,2748.0
966,392,39,2,22252.18,0.1,40053.92
967,393,48,2,48857.09,0.0,97714.18
968,394,29,3,438.5,0.0,1315.5
969,395,6,2,8439.67,0.05,16035.37
970,395,42,1,1783.38,0.0,1783.38
971,395,24,3,291.78,0.0,875.34
972,395,21,2,395.89,0.05,752.19
973,396,49,1,24383.87,0.1,21945.48
974,396,4,1,4078.93,0.0,4078.93
975,396,26,3,1412.65,0.0,4237.95
976,397,9,3,4533.34,0.0,13600.02
977,397,7,3,11903.44,0.1,32139.29
978,398,10,2,5058.33,0.0,10116.66
979,399,2,3,3911.93,0.05,11149.0
980,399,24,1,291.78,0.0,291.78
981,399,1,1,4311.34,0.0,4311.34
982,400,1,3,4311.34,0.05,12287.32
983,401,43,3,1480.37,0.0,4441.11
984,401,1,1,4311.34,0.0,4311.34
985,401,25,3,1719.78,0.0,5159.34
986,401,35,1,3039.94,0.1,2735.95
987,402,49,2,24383.87,0.1,43890.97
988,402,27,1,1246.0,0.05,1183.7
989,403,16,3,1147.33,0.1,3097.79
990,403,13,2,1356.94,0.05,2578.19
991,403,12,1,5553.73,0.0,5553.73
992,403,9,1,4533.34,0.1,4080.01
993,404,27,2,1246.0,0.0,2492.0
994,404,46,3,44103.32,0.0,132309.96
995,404,19,2,301.26,0.05,572.39
996,404,38,3,21688.29,0.0,65064.87
997,405,37,2,20338.2,0.05,38642.58
998,405,12,1,5553.73,0.0,5553.73
999,406,44,2,1675.89,0.0,3351.78
1000,406,16,1,1147.33,0.05,1089.96
1001,406,49,2,24383.87,0.0,48767.74
1002,407,29,2,438.5,0.1,789.3
1003,408,36,3,2924.06,0.05,8333.57
1004,408,8,1,7478.19,0.05,7104.28
1005,408,11,1,4853.64,0.0,4853.64
1006,408,29,1,438.5,0.1,394.65
1007,409,38,2,21688.29,0.05,41207.75
1008,409,50,1,32122.03,0.0,32122.03
1009,409,45,1,50632.32,0.05,48100.7
1010,409,13,3,1356.94,0.2,3256.66
1011,410,24,1,291.78,0.0,291.78
1012,411,28,2,2077.38,0.0,4154.76
1013,411,43,2,1480.37,0.2,2368.59
1014,411,51,3,29838.95,0.2,71613.48
1015,412,31,1,440.79,0.0,440.79
1016,412,27,1,1246.0,0.0,1246.0
1017,412,40,1,16569.14,0.05,15740.68
1018,413,33,2,3763.53,0.0,7527.06
1019,414,12,2,5553.73,0.05,10552.09
1020,414,26,3,1412.65,0.1,3814.16
1021,414,12,1,5553.73,0.0,5553.73
1022,415,48,2,48857.09,0.1,87942.76
1023,415,51,2,29838.95,0.0,59677.9
1024,415,13,2,1356.94,0.1,2442.49
1025,415,9,3,4533.34,0.2,10880.02
1026,416,25,3,1719.78,0.05,4901.37
1027,417,14,1,1335.52,0.0,1335.52
1028,417,15,2,1717.5,0.05,3263.25
1029,418,33,2,3763.53,0.1,6774.35
1030,418,47,1,32443.0,0.0,32443.0
1031,418,22,3,256.1,0.0,768.3
1032,419,52,1,35725.17,0.1,32152.65
1033,419,9,1,4533.34,0.2,3626.67
1034,419,19,1,301.26,0.05,286.2
1035,420,25,1,1719.78,0.0,1719.78
1036,420,52,1,35725.17,0.0,35725.17
1037,421,34,1,3937.59,0.1,3543.83
1038,421,9,2,4533.34,0.0,9066.68
1039,422,3,2,4598.39,0.0,9196.78
1040,422,49,1,24383.87,0.0,24383.87
1041,422,38,1,21688.29,0.1,19519.46
1042,422,22,1,256.1,0.05,243.3
1043,423,50,3,32122.03,0.05,91547.79
1044,423,41,3,1458.5,0.0,4375.5
1045,423,45,2,50632.32,0.0,101264.64
1046,423,1,3,4311.34,0.1,11640.62
1047,424,52,1,35725.17,0.2,28580.14
1048,424,37,2,20338.2,0.05,38642.58
1049,424,27,3,1246.0,0.0,3738.0
1050,425,17,3,425.94,0.2,1022.26
1051,426,43,2,1480.37,0.05,2812.7
1052,426,28,3,2077.38,0.0,6232.14
1053,426,50,3,32122.03,0.0,96366.09
1054,427,17,2,425.94,0.0,851.88
1055,427,46,1,44103.32,0.05,41898.15
1056,427,4,3,4078.93,0.0,12236.79
1057,427,15,2,1717.5,0.05,3263.25
1058,428,18,2,316.88,0.0,633.76
1059,428,11,1,4853.64,0.0,4853.64
1060,428,33,3,3763.53,0.0,11290.59
1061,429,37,3,20338.2,0.0,61014.6
1062,430,15,3,1717.5,0.2,4122.0
1063,430,50,2,32122.03,0.0,64244.06
1064,430,33,2,3763.53,0.0,7527.06
1065,430,1,3,4311.34,0.05,12287.32
1066,431,24,2,291.78,0.0,583.56
1067,432,12,2,5553.73,0.0,11107.46
1068,432,27,1,1246.0,0.05,1183.7
1069,432,38,1,21688.29,0.0,21688.29
1070,432,12,1,5553.73,0.1,4998.36
1071,433,3,1,4598.39,0.0,4598.39
1072,434,16,3,1147.33,0.0,3441.99
1073,434,30,3,448.49,0.1,1210.92
1074,434,31,1,440.79,0.0,440.79
1075,435,18,3,316.88,0.0,950.64
1076,436,1,2,4311.34,0.1,7760.41
1077,437,40,2,16569.14,0.0,33138.28
1078,438,44,1,1675.89,0.2,1340.71
1079,438,13,2,1356.94,0.2,2171.1
1080,438,36,2,2924.06,0.1,5263.31
1081,438,15,1,1717.5,0.0,1717.5
1082,439,4,3,4078.93,0.0,12236.79
1083,439,39,1,22252.18,0.05,21139.57
1084,439,30,1,448.49,0.0,448.49
1085,439,8,2,7478.19,0.0,14956.38
1086,440,37,2,20338.2,0.1,36608.76
1087,440,7,2,11903.44,0.0,23806.88
1088,440,21,2,395.89,0.0,791.78
1089,440,15,1,1717.5,0.1,1545.75
1090,441,49,1,24383.87,0.0,24383.87
1091,441,13,1,1356.94,0.0,1356.94
1092,441,32,2,403.22,0.05,766.12
1093,441,27,1,1246.0,0.1,1121.4
1094,442,43,3,1480.37,0.0,4441.11
1095,442,30,2,448.49,0.0,896.98
1096,443,5,3,7323.99,0.05,20873.37
1097,443,43,3,1480.37,0.0,4441.11
1098,443,31,3,440.79,0.05,1256.25
1099,443,10,2,5058.33,0.0,10116.66
1100,444,18,2,316.88,0.0,633.76
1101,444,22,1,256.1,0.05,243.3
1102,445,41,1,1458.5,0.05,1385.58
1103,446,2,3,3911.93,0.0,11735.79
1104,446,45,2,50632.32,0.2,81011.71
1105,447,5,2,7323.99,0.2,11718.38
1106,447,6,3,8439.67,0.05,24053.06
1107,447,51,1,29838.95,0.05,28347.0
1108,448,3,2,4598.39,0.2,7357.42
1109,449,15,2,1717.5,0.1,3091.5
1110,449,31,2,440.79,0.05,837.5
1111,450,22,1,256.1,0.0,256.1
1112,450,14,3,1335.52,0.0,4006.56
1113,450,13,2,1356.94,0.0,2713.88
1114,450,50,3,32122.03,0.0,96366.09
1115,451,5,1,7323.99,0.0,7323.99
1116,451,31,2,440.79,0.0,881.58
1117,451,47,1,32443.0,0.0,32443.0
1118,452,45,3,50632.32,0.05,144302.11
1119,452,14,3,1335.52,0.0,4006.56
1120,452,34,1,3937.59,0.1,3543.83
1121,452,26,3,1412.65,0.05,4026.05
1122,453,25,2,1719.78,0.1,3095.6
1123,453,1,2,4311.34,0.0,8622.68
1124,453,52,3,35725.17,0.0,107175.51
1125,454,52,1,35725.17,0.0,35725.17
1126,454,30,1,448.49,0.2,358.79
1127,454,45,3,50632.32,0.0,151896.96
1128,454,10,2,5058.33,0.0,10116.66
1129,455,32,1,403.22,0.05,383.06
1130,455,17,2,425.94,0.0,851.88
1131,455,27,1,1246.0,0.05,1183.7
1132,455,4,2,4078.93,0.1,7342.07
1133,456,5,1,7323.99,0.0,7323.99
1134,456,31,1,440.79,0.1,396.71
1135,457,40,1,16569.14,0.0,16569.14
1136,457,52,1,35725.17,0.0,35725.17
1137,457,25,3,1719.78,0.0,5159.34
1138,457,36,1,2924.06,0.1,2631.65
1139,458,24,1,291.78,0.1,262.6
1140,458,12,2,5553.73,0.1,9996.71
1141,459,1,2,4311.34,0.0,8622.68
1142,459,4,3,4078.93,0.0,12236.79
1143,459,38,3,21688.29,0.0,65064.87
1144,459,3,3,4598.39,0.0,13795.17
1145,460,6,1,8439.67,0.0,8439.67
1146,460,49,3,24383.87,0.0,73151.61
1147,460,2,3,3911.93,0.2,9388.63
1148,461,47,3,32443.0,0.0,97329.0
1149,462,51,3,29838.95,0.05,85041.01
1150,463,14,2,1335.52,0.1,2403.94
1151,463,39,1,22252.18,0.0,22252.18
1152,464,6,3,8439.67,0.1,22787.11
1153,464,44,2,1675.89,0.0,3351.78
1154,464,26,3,1412.65,0.1,3814.16
1155,464,7,1,11903.44,0.0,11903.44
1156,465,5,1,7323.99,0.1,6591.59
1157,466,25,3,1719.78,0.0,5159.34
1158,466,25,2,1719.78,0.1,3095.6
1159,466,49,2,24383.87,0.0,48767.74
1160,466,35,1,3039.94,0.1,2735.95
1161,467,20,3,337.55,0.0,1012.65
1162,467,36,2,2924.06,0.1,5263.31
1163,467,27,2,1246.0,0.0,2492.0
1164,467,5,3,7323.99,0.0,21971.97
1165,468,8,2,7478.19,0.2,11965.1
1166,468,52,1,35725.17,0.1,32152.65
1167,468,15,3,1717.5,0.05,4894.88
1168,468,47,1,32443.0,0.05,30820.85
1169,469,9,3,4533.34,0.0,13600.02
1170,469,5,2,7323.99,0.0,14647.98
1171,470,32,3,403.22,0.0,1209.66
1172,470,7,2,11903.44,0.0,23806.88
1173,470,47,2,32443.0,0.0,64886.0
1174,470,27,1,1246.0,0.05,1183.7
1175,471,2,3,3911.93,0.1,10562.21
1176,472,28,1,2077.38,0.0,2077.38
1177,472,30,3,448.49,0.2,1076.38
1178,473,10,3,5058.33,0.0,15174.99
1179,473,41,1,1458.5,0.1,1312.65
1180,473,52,1,35725.17,0.1,32152.65
1181,474,35,1,3039.94,0.2,2431.95
1182,474,41,3,1458.5,0.0,4375.5
1183,474,3,3,4598.39,0.0,13795.17
1184,474,12,3,5553.73,0.0,16661.19
1185,475,40,2,16569.14,0.0,33138.28
1186,475,30,2,448.49,0.0,896.98
1187,476,51,2,29838.95,0.0,59677.9
1188,476,42,1,1783.38,0.0,1783.38
1189,476,50,3,32122.03,0.0,96366.09
1190,476,22,2,256.1,0.0,512.2
1191,477,19,2,301.26,0.0,602.52
1192,477,17,1,425.94,0.0,425.94
1193,478,4,3,4078.93,0.0,12236.79
1194,478,20,3,337.55,0.2,810.12
1195,479,21,3,395.89,0.0,1187.67
1196,479,14,1,1335.52,0.05,1268.74
1197,479,15,1,1717.5,0.05,1631.62
1198,480,40,2,16569.14,0.05,31481.37
1199,480,33,1,3763.53,0.0,3763.53
1200,480,15,1,1717.5,0.05,1631.62
1201,481,38,2,21688.29,0.2,34701.26
1202,481,20,3,337.55,0.0,1012.65
1203,481,32,1,403.22,0.0,403.22
1204,482,9,1,4533.34,0.0,4533.34
1205,483,6,2,8439.67,0.05,16035.37
1206,483,52,3,35725.17,0.1,96457.96
1207,483,14,3,1335.52,0.0,4006.56
1208,483,14,2,1335.52,0.0,2671.04
1209,484,46,1,44103.32,0.0,44103.32
1210,484,49,2,24383.87,0.0,48767.74
1211,485,39,2,22252.18,0.0,44504.36
1212,486,47,3,32443.0,0.0,97329.0
1213,487,11,1,4853.64,0.2,3882.91
1214,487,35,1,3039.94,0.0,3039.94
1215,487,45,2,50632.32,0.0,101264.64
1216,488,3,3,4598.39,0.05,13105.41
1217,488,40,1,16569.14,0.2,13255.31
1218,488,52,1,35725.17,0.0,35725.17
1219,488,7,2,11903.44,0.0,23806.88
1220,489,9,3,4533.34,0.2,10880.02
1221,489,40,3,16569.14,0.1,44736.68
1222,490,51,3,29838.95,0.0,89516.85
1223,491,48,3,48857.09,0.0,146571.27
1224,491,41,3,1458.5,0.05,4156.72
1225,491,50,3,32122.03,0.0,96366.09
1226,491,52,1,35725.17,0.0,35725.17
1227,492,18,2,316.88,0.05,602.07
1228,493,28,1,2077.38,0.0,2077.38
1229,493,21,1,395.89,0.05,376.1
1230,493,41,2,1458.5,0.1,2625.3
1231,493,27,3,1246.0,0.2,2990.4
1232,494,47,1,32443.0,0.0,32443.0
1233,494,17,2,425.94,0.1,766.69
1234,495,14,2,1335.52,0.0,2671.04
1235,496,41,2,1458.5,0.05,2771.15
1236,497,12,3,5553.73,0.05,15828.13
1237,497,34,3,3937.59,0.0,11812.77
1238,498,19,3,301.26,0.05,858.59
1239,498,47,1,32443.0,0.1,29198.7
1240,498,48,2,48857.09,0.0,97714.18
1241,498,6,2,8439.67,0.0,16879.34
1242,499,50,3,32122.03,0.0,96366.09
1243,499,21,3,395.89,0.0,1187.67
1244,499,47,2,32443.0,0.0,64886.0
1245,499,6,1,8439.67,0.0,8439.67
1246,500,52,3,35725.17,0.0,107175.51
1247,500,29,3,438.5,0.0,1315.5
1248,500,49,2,24383.87,0.0,48767.74
1249,500,33,2,3763.53,0.05,7150.71
1250,501,37,3,20338.2,0.0,61014.6
1251,502,45,2,50632.32,0.1,91138.18
1252,502,1,2,4311.34,0.05,8191.55
1253,503,25,3,1719.78,0.1,4643.41
1254,504,5,1,7323.99,0.0,7323.99
1255,504,44,3,1675.89,0.05,4776.29
1256,505,22,1,256.1,0.0,256.1
1257,505,22,1,256.1,0.1,230.49
1258,505,31,3,440.79,0.0,1322.37
1259,505,33,2,3763.53,0.0,7527.06
1260,506,38,1,21688.29,0.0,21688.29
1261,506,48,2,48857.09,0.0,97714.18
1262,506,40,3,16569.14,0.0,49707.42
1263,507,5,2,7323.99,0.0,14647.98
1264,507,46,2,44103.32,0.0,88206.64
1265,508,16,1,1147.33,0.0,1147.33
1266,508,40,2,16569.14,0.1,29824.45
1267,508,7,2,11903.44,0.05,22616.54
1268,509,34,1,3937.59,0.2,3150.07
1269,509,38,1,21688.29,0.1,19519.46
1270,509,25,3,1719.78,0.0,5159.34
1271,509,14,1,1335.52,0.0,1335.52
1272,510,16,3,1147.33,0.1,3097.79
1273,511,18,1,316.88,0.05,301.04
1274,511,8,3,7478.19,0.05,21312.84
1275,511,6,3,8439.67,0.0,25319.01
1276,512,39,2,22252.18,0.0,44504.36
1277,512,38,1,21688.29,0.0,21688.29
